rsi,currentADX,prevADX,rvol,atrPercentage,upperWick,lowerWick,bodySize,isWhipsaw,directionIntent,target_win
45.8870,33.2792,35.0624,2.0753,0.9711,0.6100,0.5100,1.3300,1,-1,0
51.7804,22.4808,22.7956,1.2067,1.2459,0.8800,0.3000,0.3400,0,-1,0
62.7256,22.3907,21.4358,1.8780,1.4180,0.5000,0.2200,3.5900,0,1,0
63.3845,30.5716,28.8949,2.3827,1.8162,3.0900,0.0500,1.4700,1,1,0
25.6824,28.6397,26.0265,4.2761,0.4145,0.1200,0.0300,0.5100,0,-1,1
25.4340,44.6333,41.6599,8.8844,0.6331,0.1400,1.7600,0.6200,1,-1,0
58.7279,38.8061,41.1320,1.2198,0.3736,0.0500,0.1000,0.4700,0,1,1
68.6977,24.2937,22.1126,1.0907,0.4024,0.3400,0.0000,0.1000,0,1,0
41.4141,13.4032,12.6741,1.1164,0.3837,0.0400,0.1100,0.7800,0,-1,0
55.3405,16.1840,16.9664,0.7801,0.3902,0.2200,0.0700,0.0800,0,-1,1
30.8356,24.9564,23.1698,2.5329,0.4329,0.0100,0.0900,0.7200,1,-1,0
22.0156,29.5991,26.8748,5.2249,0.5042,0.2000,0.0700,1.2700,0,-1,1
22.3695,43.2432,42.0661,1.6766,0.7478,0.0800,0.1800,1.2200,0,-1,1
12.1759,51.7944,49.4752,3.5931,1.0818,0.7000,0.9900,0.6000,0,-1,1
22.7178,68.6673,68.1232,1.1702,1.2599,0.0300,0.8200,0.5200,0,-1,0
50.8166,58.7969,62.1937,0.8455,1.3987,0.1200,0.3600,1.9000,0,-1,1
29.8834,49.9849,48.7144,1.3442,1.2806,0.1800,0.0200,1.0700,0,-1,1
24.7080,54.8412,53.0571,2.9261,1.6858,0.3600,1.6400,1.4900,0,-1,0
46.3154,57.4721,59.7566,1.9818,1.8490,0.4500,0.1300,1.2300,0,-1,0
64.3306,27.2781,26.3095,4.0215,1.6179,2.0900,0.0800,2.6300,1,1,0
58.9968,31.4271,29.6373,3.1769,2.3839,0.0600,1.3200,4.0700,1,1,0
34.1288,22.0356,21.6917,0.6859,1.1611,0.0500,0.4000,0.1500,0,-1,0
31.8553,31.7115,32.0486,1.3461,1.2664,1.2000,0.1000,0.9000,1,-1,0
49.3127,20.4132,20.6876,0.8376,1.1224,0.1500,0.4000,0.6700,0,-1,0
66.4210,21.4478,19.8345,1.9326,1.0336,0.6400,0.4500,1.1500,0,1,0
39.8078,27.4257,28.6166,2.2657,0.8373,0.9700,0.2700,1.4700,1,-1,0
45.3504,28.8048,29.6267,2.0799,1.1086,0.5600,0.0500,0.5200,0,-1,0
54.0725,25.6406,26.4723,2.0728,1.3355,1.3900,0.7600,0.3100,0,-1,0
80.0246,49.5102,47.8835,0.6019,2.0404,0.0300,0.3200,1.2400,0,1,0
41.6173,27.1269,25.6155,1.6204,0.6655,0.0000,0.6400,0.3400,1,-1,0
45.8023,25.2267,26.9927,1.1146,0.9792,0.5500,0.0400,0.3900,1,-1,0
60.8357,21.2690,21.6152,0.6360,0.6402,0.1100,0.0000,0.5300,0,1,1
72.7259,21.6808,19.1068,1.9471,0.6589,0.4900,0.1100,1.0400,0,1,1
58.3034,47.7177,48.0320,2.7884,0.6517,0.9500,0.0000,0.6200,0,1,1
66.2354,46.1704,46.1943,1.7590,0.7134,0.0200,0.0000,1.4600,0,1,0
58.2299,46.2391,47.6773,1.4555,0.9051,0.0700,0.8100,0.6000,1,1,0
53.9490,28.3329,30.0021,0.6519,0.7898,0.0300,0.5000,0.2400,1,1,0
50.7396,24.0842,25.0825,0.5107,0.5361,0.1000,0.0300,0.4100,1,1,0
38.4480,14.8787,14.1309,1.7772,0.6215,0.0000,0.5200,0.1400,0,-1,0
61.5006,16.4500,14.1655,3.4316,0.6576,2.0500,0.1100,1.5400,1,-1,0
71.8666,38.0038,36.6386,1.4000,0.7237,0.2000,0.0300,0.4200,0,1,1
77.7136,45.3909,43.6344,2.8842,0.6604,0.3900,0.3800,0.4600,0,1,0
83.2028,49.5098,47.1922,4.6122,0.7850,1.3000,0.0200,1.5900,0,1,0
37.7486,15.2966,15.0844,1.9048,0.7245,0.0200,0.4000,0.7900,0,-1,0
53.7293,18.1252,19.4134,0.6603,0.7308,0.4400,0.0400,0.0400,0,-1,0
66.6346,16.6930,16.4781,1.1338,0.6987,0.1100,0.0300,1.3400,0,1,0
37.1763,22.9367,22.2501,3.2796,0.8719,0.1500,1.4300,1.8100,0,1,0
32.1207,23.5883,22.7495,4.2658,1.0583,0.0000,0.6700,1.0700,0,-1,0
50.4778,22.0367,23.5797,1.6940,0.8203,0.9700,0.0000,0.4900,1,-1,0
77.5166,24.7065,22.4763,4.1814,1.0645,0.6600,0.0200,4.3600,0,1,0
55.2305,28.3936,28.6745,0.4868,1.1749,0.2600,0.1200,0.8200,0,1,0
31.2580,14.0114,13.3674,1.3647,1.2028,0.0600,0.2700,1.7700,0,-1,0
63.8515,14.4723,13.6975,0.7563,0.6020,0.5700,0.0100,0.5300,0,1,1
67.5576,12.4277,11.7866,3.1430,0.6793,0.0400,0.2100,1.5700,0,1,0
40.2467,12.6735,11.8685,2.6169,0.9571,0.3300,0.7300,0.4900,0,-1,1
32.3999,33.4919,31.9973,1.3020,0.6076,0.1400,0.5000,0.1900,0,-1,0
34.0941,34.3302,34.0424,2.2430,0.7244,0.0300,0.5200,1.0500,0,-1,0
51.1005,24.7573,26.3152,0.9852,0.6128,0.3300,0.1600,0.0001,0,-1,0
64.0063,14.1870,13.6133,2.2591,0.7235,0.0000,0.0700,2.0100,0,1,0
57.1776,23.0312,23.8751,1.0312,0.8697,0.1100,0.8200,0.5400,0,1,0
44.9722,23.4620,25.1420,2.0348,1.1586,0.5800,0.5100,2.4200,0,1,1
69.7433,24.1366,22.1811,2.5122,1.4535,1.3800,0.1800,0.0400,0,1,1
71.3986,23.1139,19.9684,5.2071,0.3742,0.7500,0.1100,1.1700,1,1,0
58.6927,37.9910,39.1911,1.3462,0.4590,0.1000,0.0700,0.2300,0,1,0
27.4548,26.2325,24.9539,2.3687,0.3520,0.1200,0.3800,0.7000,0,-1,0
32.5123,32.7731,31.4936,2.2322,0.3803,0.0500,0.4000,1.1400,0,-1,1
18.7611,39.5391,37.3629,1.7836,0.5036,0.2200,0.2000,0.8100,0,-1,0
63.3732,26.4258,26.1174,2.1796,0.3720,0.1600,0.0100,1.0000,0,1,0
47.2025,19.4475,20.0503,0.9938,0.4582,0.0200,0.5100,0.0001,0,1,1
81.6905,22.6464,18.9033,4.8726,0.5674,0.3800,0.2300,3.5200,0,1,0
66.9304,30.9235,28.8853,1.6375,0.7166,0.5700,0.3900,0.4900,0,1,0
54.7880,36.2926,37.8127,1.2239,0.8705,0.0400,0.7700,0.7000,0,1,0
33.0007,21.2173,19.9195,1.6099,0.4056,0.1200,0.2600,0.3800,0,-1,0
51.3775,27.7328,29.4600,3.3529,0.6625,0.8100,0.0000,0.8600,0,-1,1
22.9445,27.6269,25.4686,2.4634,0.9530,0.0800,0.1700,2.0500,0,-1,0
53.7939,24.7112,25.6045,0.9468,0.5078,0.2700,0.1000,0.5500,0,-1,0
58.8970,13.3559,14.2935,0.7483,0.5163,0.0500,0.0500,1.3200,0,1,0
48.3022,21.0991,22.0924,1.0121,0.4566,0.0300,0.1000,0.5100,0,1,1
69.8406,19.9378,18.1022,3.3285,0.4146,0.4900,0.0000,0.5500,0,1,0
80.7732,28.0821,25.0934,3.8591,0.5757,0.6700,0.5800,0.8900,0,1,0
80.2568,33.8152,30.8713,2.7254,0.7185,0.7000,0.4100,1.1700,0,1,0
78.2513,50.0531,48.0513,2.3505,1.0461,1.9500,0.1200,1.3700,0,1,0
76.6531,42.8059,41.2008,2.2667,0.6499,0.4900,0.6400,2.8400,0,1,0
72.5081,48.7218,47.4163,3.8148,0.8948,0.6900,0.0000,1.9300,1,1,1
65.9706,37.2908,36.3686,1.4270,0.5271,0.6600,0.4900,0.0900,0,1,0
46.1180,34.0335,35.4656,2.9962,0.7190,0.0300,1.8400,0.5800,0,1,0
38.8309,27.7967,28.1444,1.2503,1.0280,0.2600,0.4800,1.7300,0,-1,0
65.0665,29.1378,27.4725,3.4747,0.5243,1.2600,0.0000,0.1200,1,1,0
57.6884,29.2198,30.0192,0.6695,0.6743,0.2900,0.4300,0.0200,0,1,0
43.1576,23.8279,25.3179,0.8425,0.5332,0.0600,0.5300,0.1500,0,-1,0
64.7453,16.7352,15.5001,2.5069,0.3910,0.0300,0.1800,0.9400,0,1,0
48.4578,26.7798,27.7921,1.1141,0.5401,0.2000,0.0600,0.7200,0,1,1
65.8764,29.7354,27.4838,2.4424,0.6179,1.5900,0.1300,0.9600,0,1,0
46.8860,30.5878,32.0451,1.1461,0.7312,0.1700,1.0700,0.1200,0,1,0
34.4222,19.8806,19.6416,1.4152,0.7621,0.0000,0.2700,1.2500,0,-1,1
32.5429,24.6472,22.7103,2.8183,0.6050,0.0800,0.8700,0.6100,1,-1,0
49.7126,34.6684,36.0926,0.4371,0.3597,0.2300,0.0900,0.0300,1,-1,0
57.3064,18.5473,19.1429,1.0728,0.2969,0.2700,0.0200,0.0800,0,1,0
48.6047,15.5211,15.1010,1.6469,0.2756,0.0400,0.3000,0.1200,0,1,0
51.7246,15.8115,16.4232,1.9819,0.3568,0.9200,0.0600,0.7500,1,1,0
51.8929,15.0575,15.2436,3.6178,0.4059,0.0100,1.1200,0.1200,1,1,0
51.4057,18.8085,20.0037,0.8249,0.3166,0.0200,0.3300,0.0900,0,1,0
39.4319,15.5463,14.8547,1.3469,0.3893,0.0500,0.3500,0.6600,0,-1,0
39.9640,20.5496,20.6149,3.0380,0.4716,0.6100,0.8000,0.3700,0,-1,0
63.1476,31.7935,31.6393,0.6075,0.5503,0.0200,0.0100,0.6600,0,1,0
58.2328,48.1558,51.0298,6.3854,0.4888,1.1600,2.0100,0.3800,0,1,0
48.6537,30.9786,31.3271,1.3725,0.7161,0.1800,0.1800,0.4100,0,1,0
33.0391,32.2861,30.7378,1.5522,0.8234,0.1200,0.2500,1.5900,0,-1,0
55.6206,40.3385,42.5770,0.5555,0.4938,0.3100,0.1700,0.1900,0,1,0
38.8966,13.6218,12.9375,1.3335,0.5075,0.0600,0.1200,1.1500,0,-1,0
53.9995,15.9063,16.8720,0.5566,0.4307,0.0000,0.0500,0.8200,1,-1,0
66.6747,18.6838,17.3738,2.2602,0.3744,0.1500,0.0900,0.5700,0,1,0
44.1440,22.6101,23.5705,1.6554,0.3714,0.1200,0.2300,0.6900,0,1,0
34.9635,19.1534,17.6849,2.4501,0.4039,0.1000,0.1400,0.8500,0,-1,0
61.8576,17.4392,16.4416,0.9868,0.5839,0.0200,0.0100,0.8400,0,1,0
33.0619,17.8257,16.3341,1.2193,0.4831,0.2300,0.2200,1.6900,0,-1,0
42.7929,29.7123,29.7552,1.1727,0.5804,0.0200,0.1900,0.8000,0,-1,0
58.6993,22.6917,24.0291,1.5535,0.5279,0.2700,0.0000,0.5800,1,1,0
38.4245,20.3238,19.7507,5.8240,0.3352,0.0000,0.3800,1.0000,0,1,0
18.8754,27.8651,24.7509,4.1325,0.5726,0.0400,0.4200,2.1000,0,-1,0
19.3396,34.0468,30.8926,6.5702,0.7115,0.2500,1.3800,0.8300,1,-1,0
34.6036,39.7539,39.8850,1.3320,0.8852,0.3800,0.2400,1.3400,0,-1,0
54.6261,30.3937,31.3917,0.8520,0.6852,0.4300,0.0100,0.8300,0,-1,0
66.1268,27.0516,26.5213,0.9370,0.5952,0.3100,0.0800,1.0800,0,1,1
70.5023,23.5636,21.5827,1.7916,0.3629,0.1900,0.1800,0.8300,0,1,0
53.1291,35.9843,38.6656,2.7504,0.4415,0.2500,0.5200,0.2300,0,1,0
54.7968,28.9120,30.5923,1.1943,0.5486,0.0700,0.6100,0.0400,0,1,0
37.0038,20.1275,19.8714,1.0572,0.5437,0.0700,0.2800,0.7700,0,-1,0
59.2212,17.8310,17.0470,0.8235,0.3274,0.1200,0.1600,0.3200,0,1,0
43.8551,20.3202,20.6405,4.1710,0.3612,0.6100,0.1100,0.7700,0,1,0
49.9214,15.4147,16.1632,3.1550,0.5257,0.1300,0.1200,0.7200,1,1,0
34.7107,15.2052,13.6655,1.2148,0.4561,0.1000,0.3200,0.4400,0,-1,0
60.4920,18.9011,19.0309,0.7714,0.2766,0.1000,0.1300,0.1300,0,1,0
38.4171,23.6295,23.7574,1.2814,0.2964,0.0100,0.2100,0.3500,0,-1,0
24.2087,26.0254,24.1622,3.7608,0.3460,0.0000,0.0600,1.0000,0,-1,0
45.0111,28.9541,29.6813,0.6241,0.3620,0.0900,0.0300,0.5700,0,-1,0
50.4760,20.3728,20.9828,0.6303,0.3793,0.3300,0.1200,0.0600,1,-1,0
54.3677,26.3195,26.3734,2.2252,0.3469,0.0200,0.0100,1.2500,0,-1,1
42.7447,25.1883,25.0051,1.3413,0.3600,0.1500,0.1200,0.1200,1,-1,0
66.3036,16.7011,15.3903,1.6438,0.3044,0.0400,0.0500,0.4400,0,1,0
66.4394,19.1706,18.5854,1.6963,0.3638,0.1600,0.0100,0.6900,0,1,0
46.5871,18.6314,19.4568,1.0584,0.3827,0.0500,0.1000,0.4900,0,1,0
33.7455,15.8079,13.7949,3.4254,0.3672,0.2000,0.3000,0.0400,0,-1,0
24.0676,23.1423,20.2646,3.4935,0.4131,0.2600,0.4400,0.5300,0,-1,0
42.8281,28.1589,29.0842,1.2568,0.4601,0.4400,0.0000,0.5300,0,-1,0
49.2639,27.6971,29.2132,0.8470,0.5956,0.1600,0.2300,0.2800,0,-1,0
62.6057,19.4322,19.2568,0.6450,0.4393,0.2900,0.0600,0.0400,0,1,0
32.2676,22.1468,21.3115,1.8048,0.2946,0.0900,0.0000,0.5800,0,-1,0
35.0097,28.0329,26.3906,0.8158,0.3549,0.1000,0.2400,0.0300,0,-1,0
41.3155,33.6033,33.4004,1.2227,0.4077,0.2200,0.0200,0.5400,1,-1,0
38.5143,34.3071,33.4222,2.5761,0.5077,0.2800,0.6200,0.2700,0,-1,0
52.5308,31.1991,32.6023,2.0979,0.6009,0.1100,0.1300,1.0100,0,-1,0
68.1882,22.2189,21.3984,1.8677,0.4288,0.1900,0.0200,0.4400,0,1,0
43.6223,21.8632,22.3147,1.3896,0.3670,0.0200,0.0800,1.1900,0,1,0
54.4464,20.2147,21.7205,1.0569,0.4051,0.1300,0.0300,1.1200,0,1,0
48.8126,19.7895,21.1269,1.2145,0.3724,0.1000,0.1100,0.4700,0,1,0
35.5434,16.5924,15.6875,0.9948,0.3837,0.0500,0.0200,0.7800,0,-1,0
40.0151,24.2759,24.4532,1.3371,0.4302,0.2200,0.2000,0.1200,0,-1,0
58.4108,15.5006,14.8702,0.7197,0.2931,0.1100,0.0800,0.6600,0,-1,1
40.5398,18.3963,17.1857,2.3660,0.4015,0.0600,0.6200,0.1400,1,-1,0
30.1125,23.6342,21.5455,4.4273,0.4311,0.2500,0.1600,0.7900,0,-1,0
53.3056,40.9693,42.5258,1.1723,0.5132,0.1100,0.1000,1.0900,0,-1,0
61.8641,23.3751,22.9752,1.1914,0.5388,0.3700,0.1300,0.3800,0,1,0
63.5132,18.8832,18.0129,1.8189,0.4762,0.4200,0.2300,1.2700,0,1,1
76.0862,27.8869,25.6917,3.1772,0.5975,0.6000,0.0200,1.1100,0,1,0
47.3917,32.6439,34.9718,0.7176,0.5360,0.0000,0.1000,0.6600,0,1,0
35.0023,17.6897,17.5228,3.2315,0.3923,0.0000,0.1700,0.7400,0,-1,0
44.9044,16.6325,15.6444,2.5620,0.4672,0.0700,1.2400,0.1100,1,-1,0
44.2111,14.9582,15.7199,1.5516,0.5477,0.3100,0.2000,1.2500,1,-1,0
60.1438,13.4610,12.8559,1.1866,0.6978,0.4900,0.0500,0.4800,0,1,0
69.5194,17.5854,15.4012,2.7890,0.4251,0.6400,0.0000,2.0100,0,1,0
69.4862,26.1110,24.3103,2.8987,0.5197,0.4100,0.1100,1.1100,0,1,0
57.4406,40.2467,40.9192,1.2914,0.5535,0.2000,0.0500,0.8100,0,1,1
78.1886,49.7382,47.5587,3.8660,0.3916,0.1300,0.1100,1.2900,1,1,0
61.0302,56.3442,57.3185,0.8150,0.4162,0.0500,0.0300,0.6400,0,1,0
65.0259,54.0367,54.3712,0.7400,0.4807,0.2000,0.4400,0.2300,0,1,0
71.3193,53.8781,53.3370,2.8104,0.5583,0.1400,0.0000,2.2400,1,1,1
82.1924,60.5235,58.6548,3.5911,0.9135,1.3500,0.1700,2.1000,0,1,1
71.2326,30.9533,28.8139,2.1176,0.4711,0.5300,0.4200,0.3600,0,1,0
56.0629,40.7719,42.3461,0.9045,1.1611,0.3200,1.6900,0.0100,1,1,1
75.1686,41.8104,39.7871,5.0673,1.4218,1.6100,0.2300,2.8100,0,1,0
60.7992,42.7587,44.2301,0.8755,1.4555,0.1400,1.2200,0.5900,1,1,0
45.8247,31.0340,32.4312,1.2601,1.2054,0.1500,1.2700,1.0900,0,1,0
33.5721,15.0336,13.3756,3.1405,0.5760,0.1000,0.5200,0.3600,0,-1,0
53.3701,13.5344,14.1632,0.3591,0.4988,0.2500,0.0200,0.2500,0,-1,0
54.5706,17.7308,17.4320,3.1899,0.5041,0.6600,0.3300,1.0400,0,1,1
82.2447,24.4761,20.8915,8.0073,0.5841,1.0100,0.1900,3.1700,0,1,0
62.6179,35.0571,33.5413,1.8939,0.8190,0.8000,0.6200,1.6700,1,1,0
53.5838,27.9717,30.0400,0.8563,1.3215,0.2000,1.0000,1.1500,0,1,0
33.3686,20.1318,18.2767,1.2355,0.5564,0.2200,0.4600,0.9400,1,-1,1
29.0021,28.6143,26.9975,3.3827,0.6668,0.3200,0.5900,0.7100,0,-1,0
56.1538,21.7303,22.6719,1.6072,0.6540,0.3200,0.1400,1.6800,1,-1,0
71.4891,16.4243,14.2151,1.4199,0.5040,0.1700,0.0000,1.4900,0,1,0
47.8126,21.3576,22.8775,2.0377,0.6503,0.0100,1.1300,0.4600,0,1,0
52.9842,17.1154,18.2740,0.8194,0.9463,0.3100,1.2900,2.6600,0,1,0
54.0508,16.6101,17.6585,3.0480,1.0113,0.3400,2.1000,3.0100,0,1,0
47.4450,16.4308,15.6115,0.7625,1.2504,0.0400,0.5200,1.6800,0,-1,1
28.0954,42.8850,40.8791,1.5189,0.9216,0.0000,1.0000,0.6800,0,-1,0
53.9490,35.5431,37.7984,0.8109,0.6453,0.3200,0.0600,0.4400,0,-1,0
66.3711,21.3429,21.0855,1.6664,0.4730,0.0600,0.0400,1.0200,0,1,0
55.3299,26.2037,27.3942,1.0911,0.4403,0.0000,0.5000,0.3900,0,1,0
54.1959,25.3037,27.0849,1.3669,0.6636,0.0900,1.0900,0.1900,0,1,1
74.0376,26.9363,25.4611,1.5422,0.7254,0.1800,0.3200,1.7800,1,1,1
86.9765,37.8618,35.4175,2.7510,0.7071,0.5400,0.2100,2.4300,0,1,0
53.3343,44.8532,47.1222,0.5339,0.6492,0.1200,0.5000,0.9100,1,1,0
60.6185,42.0754,42.5251,1.3729,0.7056,1.2400,0.3000,1.2300,0,1,0
45.5478,37.5159,40.3904,2.6062,0.8711,0.1500,1.0300,1.2600,0,1,0
31.0190,19.6710,18.6690,3.4315,0.7405,0.1200,0.0200,2.1500,0,-1,0
53.8175,16.1052,16.3986,0.9502,0.6682,0.6600,0.1100,0.0001,0,-1,0
35.8345,15.1505,13.9901,2.8402,0.7094,0.0700,0.3000,3.1300,0,-1,1
34.7466,32.3065,30.2798,2.5055,0.7905,0.2600,1.3600,0.2800,1,-1,0
52.9160,20.9997,22.4705,0.9660,0.4209,0.4300,0.0300,0.3800,0,-1,0
49.4482,20.5547,20.8911,0.7276,0.4433,0.0300,0.0500,0.3800,0,-1,1
39.4476,18.9425,17.5652,1.4001,0.5839,0.0800,1.1000,0.1800,0,-1,1
21.6027,37.0101,35.1326,1.8711,0.5951,0.0400,0.0400,1.3500,0,-1,0
43.1819,41.9294,42.7064,1.6065,0.6854,0.3100,0.5200,1.1000,0,-1,0
56.6733,32.9653,34.7036,2.5171,0.6605,0.0000,0.2100,1.8000,1,-1,0
34.9908,25.8902,25.9904,2.8591,0.7399,0.8400,0.4300,2.0800,0,-1,0
39.6247,26.2957,25.9345,2.0472,0.8864,0.1300,1.3800,1.5300,1,-1,0
50.1208,23.5634,25.3200,0.9599,1.0537,0.3000,0.0900,0.9600,0,-1,0
55.1701,21.8182,22.7271,0.7412,0.7727,0.6600,0.0000,0.6300,0,1,0
39.0513,11.7280,10.1977,2.0288,0.5098,0.0000,0.2500,0.6600,0,-1,0
46.6077,16.1283,15.6133,1.4564,0.5378,0.1900,0.0300,0.5600,0,-1,0
61.9711,13.9848,13.6046,1.6790,0.5211,0.0100,0.1900,0.6900,0,1,0
41.2874,15.7711,15.8139,1.9748,0.6276,0.0200,0.7300,1.0200,0,1,0
38.0878,13.0559,12.2578,1.7542,0.6917,0.2500,0.4000,0.1400,1,-1,1
32.9565,38.0053,36.7173,2.1272,0.6397,0.0000,1.2300,0.2700,0,-1,0
45.0394,45.5524,46.7660,1.0683,0.7048,0.0600,0.0300,2.0000,1,-1,0
57.7710,32.5745,34.5531,0.5062,0.7175,0.3900,0.0500,0.0400,0,1,0
34.2392,16.9321,15.4000,4.4724,0.4141,0.1500,0.2500,0.4000,0,-1,0
51.2545,14.4078,15.1377,0.6050,0.4485,0.5100,0.0200,0.0500,0,-1,1
28.5182,18.0350,15.4712,3.6016,0.4964,0.2300,0.2800,0.5800,0,-1,0
57.4076,22.6388,23.2277,3.0259,0.5451,0.6100,0.0300,1.1800,0,-1,0
57.9745,14.6057,15.1315,1.1936,0.4787,0.0100,0.1400,0.7300,1,1,1
72.6482,31.4419,29.4163,2.5120,0.4002,0.3800,0.0300,1.5700,1,1,1
78.1227,31.4309,29.1188,4.2730,0.3971,0.1900,0.0200,1.3900,0,1,0
58.2736,45.3653,47.0985,1.3115,0.5867,0.1000,0.3700,0.8100,0,1,0
32.7824,41.9439,42.4055,3.0780,0.7701,0.1600,0.7500,2.8700,0,1,0
23.9489,44.1211,42.4902,2.8916,0.9811,0.2900,1.0800,1.7500,0,-1,0
40.7538,43.7528,45.5479,0.4791,0.8430,0.8200,0.0700,0.1200,0,-1,0
62.1898,30.0587,30.4870,0.6512,0.7698,0.4600,0.0800,1.1500,0,1,0
49.2727,28.2274,30.1614,1.1727,1.0133,0.4600,1.1300,1.7600,0,1,0
30.3646,24.8215,23.9612,1.5542,0.8367,0.3500,0.3500,1.8600,0,-1,0
37.7659,36.1438,36.4900,0.4440,0.8112,0.3500,0.2000,0.1500,1,-1,0
63.6096,21.7352,21.9527,1.0680,0.6623,0.0300,0.1000,0.8000,0,1,0
50.1603,23.9189,25.1394,0.6726,0.7730,0.3900,0.3900,0.4900,1,1,1
65.5641,32.4126,30.4119,1.9262,0.6363,1.1800,0.1100,0.1600,1,1,0
52.2608,39.0139,40.1597,0.9106,0.9766,0.6400,0.1200,0.7100,0,1,0
36.5027,28.1667,27.1005,1.2899,0.4451,0.2600,0.3100,0.0900,0,-1,0
43.2025,28.0980,28.8391,1.0127,0.5313,0.6400,0.0000,0.2000,0,-1,0
60.0897,17.8906,17.2666,1.0901,0.6067,0.4400,0.4400,0.0300,0,1,0
38.1436,17.3350,16.8469,1.5624,0.6426,0.1700,0.2200,0.5200,0,-1,0
56.1522,16.6730,15.8157,2.9968,0.6906,1.3300,0.4600,0.2600,0,1,0
41.6432,17.2341,17.2062,0.6139,0.5778,0.0700,0.7600,0.0300,0,-1,0
53.5694,15.3905,15.6057,0.8759,0.3897,0.4100,0.2200,0.0200,1,-1,0
56.2545,14.5496,14.0769,2.1891,0.4501,0.6700,0.3600,0.0800,0,1,1
67.3256,22.3576,19.5907,3.5108,0.6704,1.2000,0.3700,0.1500,1,1,0
50.9884,29.9598,31.1798,1.6952,0.9508,0.3700,0.3000,2.3700,0,1,1
70.1714,16.9532,14.6714,4.1082,0.6815,1.9000,0.0500,1.7600,0,1,1
69.7030,31.3023,30.0356,1.6266,0.5958,0.4400,0.1300,1.3900,0,1,0
57.5823,40.8432,41.6093,1.1996,0.6237,0.0300,0.1800,0.5800,0,1,0
52.7075,21.7672,22.5056,2.2340,0.5276,0.2400,0.5200,0.6200,0,-1,0
61.1545,25.5327,24.3359,1.3018,0.5998,0.4000,0.1300,0.2200,1,1,0
68.6659,15.4874,13.5465,3.3537,0.4547,0.5700,0.1300,1.7800,0,1,0
62.4228,18.7610,17.1848,0.9540,0.5958,0.2300,0.0400,1.7200,1,1,1
68.5880,36.9738,34.3690,2.4889,0.7772,0.7200,0.2900,0.6900,0,1,0
41.3425,29.8461,31.2761,0.6158,0.5808,0.0400,0.2100,1.1100,1,-1,0
55.0297,24.0641,25.0654,1.6776,0.5920,0.3200,0.0200,0.5600,0,-1,0
67.4188,22.4638,21.6620,1.8317,0.6026,0.2900,0.0200,1.5800,0,1,0
49.3485,27.1668,29.0753,0.9071,0.6219,0.0000,0.2800,0.7100,1,1,0
23.6285,30.5009,28.3878,2.8780,0.9184,0.7000,0.5000,3.2600,0,-1,0
42.7475,37.2924,38.1545,1.7264,1.3357,0.6000,0.8600,0.2500,0,-1,1
23.4376,25.6390,22.3618,2.9132,0.7192,0.0700,1.0100,0.3000,0,-1,0
52.9939,27.3861,29.1597,0.4231,0.5170,0.1200,0.0200,0.9000,1,-1,1
35.7264,40.7625,38.6971,3.2445,0.5074,0.1500,1.1400,0.0001,1,-1,0
55.1215,36.8137,39.1737,0.9577,0.4272,0.0400,0.1900,0.4600,1,-1,0
66.0969,19.9801,19.3460,5.3003,0.3947,0.6800,0.1100,1.0600,0,1,0
66.9713,25.5039,24.5619,1.5424,0.5132,0.0900,0.2000,0.4500,0,1,1
67.7441,39.5900,38.7239,2.2640,0.3085,0.7900,0.4300,0.0700,1,1,0
39.8317,29.8700,31.6281,0.4222,0.3885,0.1400,0.0000,0.3500,0,-1,0
62.3421,19.6350,18.5041,2.1818,0.3560,0.3300,0.1200,0.7900,1,1,0
44.8986,20.8122,21.2194,2.6194,0.4290,0.0700,0.8100,0.7000,1,1,0
39.5970,19.7733,19.7761,2.5028,0.6035,0.0800,0.4800,0.5300,0,-1,0
50.1002,18.1810,18.4291,1.6317,0.4302,0.9100,0.2800,0.0400,1,-1,1
29.9202,16.0485,14.4439,2.8832,0.4681,0.1600,1.0000,0.0800,0,-1,0
49.6933,17.8607,19.0659,1.0101,0.5131,0.2100,0.0100,0.8700,0,-1,0
63.5426,14.7207,13.7768,1.4820,0.4500,0.0600,0.0300,0.7100,0,1,1
69.5188,27.5867,25.1927,4.5943,0.4446,0.5700,0.0900,0.4200,1,1,0
45.2770,27.8720,29.0161,3.8306,0.6308,0.2200,0.9000,1.8200,0,1,0
35.2944,28.5491,28.0742,2.3336,0.4403,0.2700,0.1100,0.0800,0,-1,0
50.8562,27.0664,29.1361,0.8724,0.3483,0.2000,0.0500,0.1700,1,-1,0
38.2292,23.2083,21.7118,2.4196,0.3832,0.0500,0.5100,1.5700,0,-1,1
25.2672,34.2215,31.4938,1.9876,0.4865,0.2600,0.2900,0.7700,0,-1,0
46.9425,42.0875,44.2971,0.8153,0.5840,0.3400,0.0300,1.1200,1,-1,0
53.7719,23.3218,24.6481,0.8979,0.3802,0.2600,0.1100,0.0800,0,1,1
65.7641,21.2647,20.0274,2.6428,0.4288,0.5900,0.2800,0.0700,0,1,0
51.8854,26.7670,28.4684,0.6768,0.4725,0.0700,0.4200,0.8600,0,1,0
37.3930,25.3331,25.0956,2.2231,0.5273,0.0000,0.8600,1.5000,0,1,0
25.8053,24.4530,21.9485,2.7361,0.4618,0.0000,0.1100,1.4400,1,-1,0
